item_id,cfg,source,flag,severity
arabic_language::418,arabic_language,arabic_mmlu,False,clean
arabic_language::419,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::420,arabic_language,arabic_mmlu,False,clean
arabic_language::421,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::422,arabic_language,arabic_mmlu,False,clean
arabic_language::423,arabic_language,arabic_mmlu,False,clean
arabic_language::424,arabic_language,arabic_mmlu,True,morphological
arabic_language::425,arabic_language,arabic_mmlu,True,morphological
arabic_language::426,arabic_language,arabic_mmlu,False,clean
arabic_language::427,arabic_language,arabic_mmlu,False,clean
arabic_language::428,arabic_language,arabic_mmlu,False,clean
arabic_language::429,arabic_language,arabic_mmlu,False,clean
arabic_language::430,arabic_language,arabic_mmlu,False,clean
arabic_language::431,arabic_language,arabic_mmlu,False,clean
arabic_language::432,arabic_language,arabic_mmlu,False,clean
arabic_language::433,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::434,arabic_language,arabic_mmlu,True,morphological
arabic_language::435,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::436,arabic_language,arabic_mmlu,False,clean
arabic_language::437,arabic_language,arabic_mmlu,False,clean
arabic_language::438,arabic_language,arabic_mmlu,True,morphological
arabic_language::439,arabic_language,arabic_mmlu,True,morphological
arabic_language::440,arabic_language,arabic_mmlu,True,morphological
arabic_language::441,arabic_language,arabic_mmlu,True,morphological
arabic_language::442,arabic_language,arabic_mmlu,False,clean
arabic_language::443,arabic_language,arabic_mmlu,True,morphological
arabic_language::444,arabic_language,arabic_mmlu,True,morphological
arabic_language::445,arabic_language,arabic_mmlu,True,morphological
arabic_language::446,arabic_language,arabic_mmlu,True,morphological
arabic_language::447,arabic_language,arabic_mmlu,False,clean
arabic_language::448,arabic_language,arabic_mmlu,False,clean
arabic_language::449,arabic_language,arabic_mmlu,True,morphological
arabic_language::450,arabic_language,arabic_mmlu,True,morphological
arabic_language::451,arabic_language,arabic_mmlu,False,clean
arabic_language::452,arabic_language,arabic_mmlu,False,clean
arabic_language::453,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::454,arabic_language,arabic_mmlu,True,morphological
arabic_language::455,arabic_language,arabic_mmlu,True,morphological
arabic_language::456,arabic_language,arabic_mmlu,False,clean
arabic_language::457,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::458,arabic_language,arabic_mmlu,True,morphological
arabic_language::459,arabic_language,arabic_mmlu,True,morphological
arabic_language::460,arabic_language,arabic_mmlu,True,morphological
arabic_language::461,arabic_language,arabic_mmlu,False,clean
arabic_language::462,arabic_language,arabic_mmlu,True,morphological
arabic_language::463,arabic_language,arabic_mmlu,False,clean
arabic_language::464,arabic_language,arabic_mmlu,True,morphological
arabic_language::465,arabic_language,arabic_mmlu,True,morphological
arabic_language::466,arabic_language,arabic_mmlu,False,clean
arabic_language::467,arabic_language,arabic_mmlu,False,clean
arabic_language::468,arabic_language,arabic_mmlu,False,clean
arabic_language::469,arabic_language,arabic_mmlu,False,clean
arabic_language::470,arabic_language,arabic_mmlu,True,morphological
arabic_language::471,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::472,arabic_language,arabic_mmlu,False,clean
arabic_language::473,arabic_language,arabic_mmlu,False,clean
arabic_language::474,arabic_language,arabic_mmlu,False,clean
arabic_language::475,arabic_language,arabic_mmlu,False,clean
arabic_language::476,arabic_language,arabic_mmlu,True,morphological
arabic_language::477,arabic_language,arabic_mmlu,True,morphological
arabic_language::478,arabic_language,arabic_mmlu,True,morphological
arabic_language::479,arabic_language,arabic_mmlu,True,morphological
arabic_language::480,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::481,arabic_language,arabic_mmlu,True,morphological
arabic_language::482,arabic_language,arabic_mmlu,True,morphological
arabic_language::483,arabic_language,arabic_mmlu,True,morphological
arabic_language::484,arabic_language,arabic_mmlu,False,clean
arabic_language::485,arabic_language,arabic_mmlu,False,clean
arabic_language::486,arabic_language,arabic_mmlu,False,clean
arabic_language::487,arabic_language,arabic_mmlu,True,morphological
arabic_language::488,arabic_language,arabic_mmlu,True,morphological
arabic_language::489,arabic_language,arabic_mmlu,True,morphological
arabic_language::490,arabic_language,arabic_mmlu,False,clean
arabic_language::491,arabic_language,arabic_mmlu,True,morphological
arabic_language::492,arabic_language,arabic_mmlu,True,morphological
arabic_language::493,arabic_language,arabic_mmlu,True,morphological
arabic_language::494,arabic_language,arabic_mmlu,False,clean
arabic_language::495,arabic_language,arabic_mmlu,False,clean
arabic_language::496,arabic_language,arabic_mmlu,False,clean
arabic_language::497,arabic_language,arabic_mmlu,False,clean
arabic_language::498,arabic_language,arabic_mmlu,False,clean
arabic_language::499,arabic_language,arabic_mmlu,False,clean
arabic_language::500,arabic_language,arabic_mmlu,False,clean
arabic_language::501,arabic_language,arabic_mmlu,False,clean
arabic_language::502,arabic_language,arabic_mmlu,False,clean
arabic_language::503,arabic_language,arabic_mmlu,True,morphological
arabic_language::504,arabic_language,arabic_mmlu,True,morphological
arabic_language::505,arabic_language,arabic_mmlu,True,morphological
arabic_language::506,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::507,arabic_language,arabic_mmlu,True,morphological
arabic_language::508,arabic_language,arabic_mmlu,False,clean
arabic_language::509,arabic_language,arabic_mmlu,False,clean
arabic_language::510,arabic_language,arabic_mmlu,True,morphological
arabic_language::511,arabic_language,arabic_mmlu,False,clean
arabic_language::512,arabic_language,arabic_mmlu,False,clean
arabic_language::513,arabic_language,arabic_mmlu,False,clean
arabic_language::514,arabic_language,arabic_mmlu,False,clean
arabic_language::515,arabic_language,arabic_mmlu,False,clean
arabic_language::516,arabic_language,arabic_mmlu,True,morphological
arabic_language::517,arabic_language,arabic_mmlu,False,clean
arabic_language::518,arabic_language,arabic_mmlu,False,clean
arabic_language::519,arabic_language,arabic_mmlu,False,clean
arabic_language::520,arabic_language,arabic_mmlu,False,clean
arabic_language::521,arabic_language,arabic_mmlu,True,morphological
arabic_language::522,arabic_language,arabic_mmlu,False,clean
arabic_language::523,arabic_language,arabic_mmlu,False,clean
arabic_language::524,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::525,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::526,arabic_language,arabic_mmlu,False,clean
arabic_language::527,arabic_language,arabic_mmlu,True,morphological
arabic_language::528,arabic_language,arabic_mmlu,True,morphological
arabic_language::529,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::530,arabic_language,arabic_mmlu,False,clean
arabic_language::531,arabic_language,arabic_mmlu,False,clean
arabic_language::532,arabic_language,arabic_mmlu,False,clean
arabic_language::533,arabic_language,arabic_mmlu,False,clean
arabic_language::534,arabic_language,arabic_mmlu,False,clean
arabic_language::535,arabic_language,arabic_mmlu,False,clean
arabic_language::536,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::537,arabic_language,arabic_mmlu,False,clean
arabic_language::538,arabic_language,arabic_mmlu,True,morphological
arabic_language::539,arabic_language,arabic_mmlu,False,clean
arabic_language::540,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::541,arabic_language,arabic_mmlu,False,clean
arabic_language::542,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::543,arabic_language,arabic_mmlu,False,clean
arabic_language::544,arabic_language,arabic_mmlu,True,morphological
arabic_language::545,arabic_language,arabic_mmlu,True,morphological
arabic_language::546,arabic_language,arabic_mmlu,False,clean
arabic_language::547,arabic_language,arabic_mmlu,False,clean
arabic_language::548,arabic_language,arabic_mmlu,False,clean
arabic_language::549,arabic_language,arabic_mmlu,False,clean
arabic_language::550,arabic_language,arabic_mmlu,True,morphological
arabic_language::551,arabic_language,arabic_mmlu,False,clean
arabic_language::552,arabic_language,arabic_mmlu,False,clean
arabic_language::553,arabic_language,arabic_mmlu,False,clean
arabic_language::554,arabic_language,arabic_mmlu,True,morphological
arabic_language::555,arabic_language,arabic_mmlu,False,clean
arabic_language::556,arabic_language,arabic_mmlu,False,clean
arabic_language::557,arabic_language,arabic_mmlu,False,clean
arabic_language::558,arabic_language,arabic_mmlu,False,clean
arabic_language::559,arabic_language,arabic_mmlu,False,clean
arabic_language::560,arabic_language,arabic_mmlu,True,morphological
arabic_language::561,arabic_language,arabic_mmlu,False,clean
arabic_language::562,arabic_language,arabic_mmlu,False,clean
arabic_language::563,arabic_language,arabic_mmlu,False,clean
arabic_language::564,arabic_language,arabic_mmlu,False,clean
arabic_language::565,arabic_language,arabic_mmlu,False,clean
arabic_language::566,arabic_language,arabic_mmlu,True,morphological
arabic_language::567,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::568,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::569,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::570,arabic_language,arabic_mmlu,False,clean
arabic_language::571,arabic_language,arabic_mmlu,False,clean
arabic_language::572,arabic_language,arabic_mmlu,False,clean
arabic_language::573,arabic_language,arabic_mmlu,False,clean
arabic_language::574,arabic_language,arabic_mmlu,True,morphological
arabic_language::575,arabic_language,arabic_mmlu,False,clean
arabic_language::576,arabic_language,arabic_mmlu,True,morphological
arabic_language::577,arabic_language,arabic_mmlu,False,clean
arabic_language::578,arabic_language,arabic_mmlu,True,morphological
arabic_language::579,arabic_language,arabic_mmlu,False,clean
arabic_language::580,arabic_language,arabic_mmlu,False,clean
arabic_language::581,arabic_language,arabic_mmlu,False,clean
arabic_language::582,arabic_language,arabic_mmlu,False,clean
arabic_language::583,arabic_language,arabic_mmlu,True,morphological
arabic_language::584,arabic_language,arabic_mmlu,True,morphological
arabic_language::585,arabic_language,arabic_mmlu,False,clean
arabic_language::586,arabic_language,arabic_mmlu,False,clean
arabic_language::587,arabic_language,arabic_mmlu,True,morphological
arabic_language::588,arabic_language,arabic_mmlu,False,clean
arabic_language::589,arabic_language,arabic_mmlu,True,morphological
arabic_language::590,arabic_language,arabic_mmlu,False,clean
arabic_language::591,arabic_language,arabic_mmlu,False,clean
arabic_language::592,arabic_language,arabic_mmlu,False,clean
arabic_language::593,arabic_language,arabic_mmlu,True,morphological
arabic_language::594,arabic_language,arabic_mmlu,True,morphological
arabic_language::595,arabic_language,arabic_mmlu,False,clean
arabic_language::596,arabic_language,arabic_mmlu,False,clean
arabic_language::597,arabic_language,arabic_mmlu,False,clean
arabic_language::598,arabic_language,arabic_mmlu,False,clean
arabic_language::599,arabic_language,arabic_mmlu,True,lexical_or_artifact
arabic_language::600,arabic_language,arabic_mmlu,False,clean
arabic_language::601,arabic_language,arabic_mmlu,True,morphological
arabic_language::602,arabic_language,arabic_mmlu,False,clean
arabic_language::603,arabic_language,arabic_mmlu,False,clean
arabic_language::604,arabic_language,arabic_mmlu,False,clean
arabic_language::605,arabic_language,arabic_mmlu,False,clean
arabic_language::606,arabic_language,arabic_mmlu,True,morphological
arabic_language::607,arabic_language,arabic_mmlu,False,clean
arabic_language::608,arabic_language,arabic_mmlu,False,clean
arabic_language::609,arabic_language,arabic_mmlu,False,clean
arabic_language::610,arabic_language,arabic_mmlu,False,clean
arabic_language::611,arabic_language,arabic_mmlu,True,morphological
arabic_language::612,arabic_language,arabic_mmlu,False,clean
arabic_language::613,arabic_language,arabic_mmlu,False,clean
arabic_language::614,arabic_language,arabic_mmlu,False,clean
arabic_language::615,arabic_language,arabic_mmlu,True,morphological
arabic_language::616,arabic_language,arabic_mmlu,True,morphological
arabic_language::617,arabic_language,arabic_mmlu,False,clean
arabic_language::618,arabic_language,arabic_mmlu,False,clean
arabic_language::619,arabic_language,arabic_mmlu,False,clean
arabic_language::620,arabic_language,arabic_mmlu,False,clean
arabic_language::621,arabic_language,arabic_mmlu,False,clean
arabic_language::622,arabic_language,arabic_mmlu,False,clean
arabic_language::623,arabic_language,arabic_mmlu,True,morphological
arabic_language::624,arabic_language,arabic_mmlu,False,clean
arabic_language::625,arabic_language,arabic_mmlu,True,morphological
arabic_language::626,arabic_language,arabic_mmlu,True,morphological
arabic_language::627,arabic_language,arabic_mmlu,False,clean
arabic_language::628,arabic_language,arabic_mmlu,False,clean
arabic_language::629,arabic_language,arabic_mmlu,True,morphological
arabic_language::630,arabic_language,arabic_mmlu,False,clean
arabic_language::631,arabic_language,arabic_mmlu,True,morphological
arabic_language::632,arabic_language,arabic_mmlu,False,clean
arabic_language::633,arabic_language,arabic_mmlu,True,morphological
arabic_language::634,arabic_language,arabic_mmlu,False,clean
arabic_language::635,arabic_language,arabic_mmlu,False,clean
arabic_language::636,arabic_language,arabic_mmlu,False,clean
arabic_language::637,arabic_language,arabic_mmlu,True,morphological
